step,loss
398,0.8760965466499329
399,0.7792696356773376
400,0.7189250588417053
401,0.7181324362754822
402,0.6730942130088806
403,0.8081811666488647
404,0.7947301864624023
405,0.7517010569572449
406,0.779109001159668
407,0.7757887840270996
408,0.7713393568992615
409,0.7070544362068176
410,0.7908936142921448
411,0.7320206165313721
412,0.8082789182662964
413,0.689917266368866
414,0.7000063061714172
415,0.5417941212654114
416,0.6152616739273071
417,0.8229960203170776
418,0.6058311462402344
419,0.6409819722175598
420,0.5431631207466125
421,0.740690290927887
422,0.7636660933494568
423,0.6279358267784119
424,0.601096510887146
425,0.7243494987487793
426,0.7294753789901733
427,0.7274783253669739
428,0.5528810620307922
429,0.4823131859302521
430,0.6752282977104187
431,0.719874382019043
432,0.6009508967399597
433,0.7105910778045654
434,0.6574482917785645
435,0.8709112405776978
436,0.6509724855422974
437,0.7515429258346558
438,0.5187398195266724
439,0.6423451900482178
440,0.6578974723815918
441,0.5555223822593689
442,0.551975429058075
443,0.581190288066864
444,0.8483166694641113
445,0.5775967240333557
446,0.5966565012931824
447,0.5465721487998962
448,0.40958407521247864
449,0.5364925265312195
450,0.605549156665802
451,0.6076776385307312
452,0.5037407279014587
453,0.6009138822555542
454,0.6563616991043091
455,0.4919191598892212
456,0.4498141407966614
457,0.5089772939682007
458,0.5880786180496216
459,0.4525993764400482
460,0.41775816679000854
461,0.5672116279602051
462,0.5986872315406799
463,0.49956434965133667
464,0.5234783887863159
465,0.6574766039848328
466,0.5567140579223633
467,0.5075324773788452
468,0.5045995712280273
469,0.43269261717796326
470,0.6832656264305115
471,0.5865776538848877
472,0.5361648201942444
473,0.6950896978378296
474,0.513639509677887
475,0.5223998427391052
476,0.5097547173500061
477,0.46154582500457764
478,0.42362070083618164
479,0.43131646513938904
480,0.44428393244743347
481,0.38592761754989624
482,0.5453941822052002
483,0.4610488712787628
484,0.4483293294906616
485,0.4763713479042053
486,0.49840953946113586
487,0.4360795319080353
488,0.44849535822868347
489,0.41791823506355286
490,0.5046137571334839
491,0.3957768976688385
492,0.4091019928455353
493,0.4742380380630493
494,0.3702601194381714
495,0.436702698469162
496,0.4545694887638092
497,0.33469119668006897
498,0.4658318758010864
499,0.3928668797016144
500,0.5417818427085876
501,0.4222579002380371
502,0.35962700843811035
503,0.4265627861022949
504,0.5412264466285706
505,0.3937717378139496
506,0.44226378202438354
507,0.35776612162590027
508,0.38131293654441833
509,0.44457104802131653
510,0.5157870054244995
511,0.4460827708244324
512,0.4323938190937042
513,0.48254576325416565
514,0.40683335065841675
515,0.4144395589828491
516,0.41445252299308777
517,0.36246031522750854
518,0.43949660658836365
519,0.3773946464061737
520,0.37019041180610657
521,0.35395681858062744
522,0.33774876594543457
523,0.40997812151908875
524,0.35659661889076233
525,0.26992183923721313
526,0.3341171443462372
527,0.4112562835216522
528,0.32350051403045654
529,0.431526780128479
530,0.3676322102546692
531,0.3657678961753845
532,0.33804693818092346
533,0.28270623087882996
534,0.3622015714645386
535,0.33324840664863586
536,0.3486025035381317
537,0.2944192588329315
538,0.3387393653392792
539,0.27661916613578796
540,0.3073537349700928
541,0.292921781539917
542,0.3025304973125458
543,0.3714027404785156
544,0.3695994019508362
545,0.3685309886932373
546,0.39820101857185364
547,0.34733501076698303
548,0.26413142681121826
549,0.3937898874282837
550,0.3909642696380615
551,0.3706705868244171
552,0.3189895451068878
553,0.31196051836013794
554,0.3426983058452606
555,0.22849249839782715
556,0.29438284039497375
557,0.31230998039245605
558,0.35295698046684265
559,0.3283032774925232
560,0.27474966645240784
561,0.2856358587741852
562,0.28782886266708374
563,0.32545867562294006
564,0.37441596388816833
565,0.27755770087242126
566,0.3139529824256897
567,0.3082383871078491
568,0.32908061146736145
569,0.30296292901039124
570,0.28429970145225525
571,0.30275359749794006
572,0.29279637336730957
573,0.3103967308998108
574,0.30029231309890747
575,0.40101373195648193
576,0.2790181338787079
577,0.2600153982639313
578,0.26803696155548096
579,0.2802356779575348
580,0.2926271855831146
581,0.2810600996017456
582,0.3083294928073883
583,0.23418959975242615
584,0.28325217962265015
585,0.31076571345329285
586,0.3306431770324707
587,0.26907217502593994
588,0.2462650090456009
589,0.3431979715824127
590,0.26763156056404114
591,0.28283795714378357
592,0.2798523008823395
593,0.2795222997665405
594,0.25781890749931335
595,0.2924027442932129
596,0.23744989931583405
597,0.25403502583503723
598,0.26504984498023987
599,0.3078174293041229
600,0.28034406900405884
601,0.23434029519557953
602,0.2541195750236511
603,0.31483662128448486
604,0.30542948842048645
605,0.3109874427318573
606,0.3172895312309265
607,0.25501734018325806
608,0.2411380261182785
609,0.30104687809944153
610,0.3189084231853485
611,0.30095788836479187
612,0.30533501505851746
613,0.24286840856075287
614,0.2554718852043152
615,0.2056264728307724
616,0.20108608901500702
617,0.2810240089893341
618,0.24696457386016846
619,0.24706272780895233
620,0.27578315138816833
621,0.1985938549041748
622,0.26880785822868347
623,0.25430065393447876
624,0.2745612561702728
625,0.20213349163532257
626,0.2469576746225357
627,0.21650652587413788
628,0.26316288113594055
629,0.20446065068244934
630,0.322260320186615
631,0.20745253562927246
632,0.18892981112003326
633,0.22277796268463135
634,0.25890251994132996
635,0.24016667902469635
636,0.21736876666545868
637,0.25773656368255615
638,0.2781658470630646
639,0.2995411455631256
640,0.23365077376365662
641,0.26743027567863464
642,0.20373153686523438
643,0.21410736441612244
644,0.22143687307834625
645,0.2092578113079071
646,0.1965733766555786
647,0.2052292674779892
648,0.22953371703624725
649,0.19371680915355682
650,0.2447926104068756
651,0.23473089933395386
652,0.2245337814092636
653,0.2860086262226105
654,0.23229900002479553
655,0.19478566944599152
656,0.23355717957019806
657,0.23505471646785736
658,0.25717294216156006
659,0.31951719522476196
660,0.2301817685365677
661,0.21742884814739227
662,0.22047093510627747
663,0.24674484133720398
664,0.22802333533763885
665,0.17774195969104767
666,0.18837954103946686
667,0.18613660335540771
668,0.2484811246395111
669,0.2055525928735733
670,0.17289581894874573
671,0.25716060400009155
672,0.24741367995738983
673,0.23902009427547455
674,0.20661857724189758
675,0.18874484300613403
676,0.18054963648319244
677,0.2306966334581375
678,0.2062622606754303
679,0.18029022216796875
680,0.1612841784954071
681,0.18508268892765045
682,0.23796184360980988
683,0.29338738322257996
684,0.17791424691677094
685,0.20176094770431519
686,0.20317406952381134
687,0.20672401785850525
688,0.17732448875904083
689,0.17017534375190735
690,0.2366175800561905
691,0.14622314274311066
692,0.2574799060821533
693,0.16523653268814087
694,0.2143891602754593
695,0.21064893901348114
696,0.24868342280387878
697,0.1706298142671585
698,0.1982349306344986
699,0.17432722449302673
700,0.16176968812942505
701,0.17366790771484375
702,0.21314041316509247
703,0.18811282515525818
704,0.1636974960565567
705,0.17853927612304688
706,0.16976049542427063
707,0.20027859508991241
708,0.15570689737796783
709,0.17481181025505066
710,0.189845010638237
711,0.16064684092998505
712,0.14611592888832092
713,0.16861502826213837
714,0.1306227147579193
715,0.16561858355998993
716,0.15303780138492584
717,0.17174379527568817
718,0.17253056168556213
719,0.1786484271287918
720,0.18530108034610748
721,0.18861494958400726
722,0.17750973999500275
723,0.15664386749267578
724,0.13867007195949554
725,0.20041567087173462
726,0.14640608429908752
727,0.1959395706653595
728,0.20834876596927643
729,0.15968644618988037
730,0.1860184222459793
731,0.15681053698062897
732,0.14100134372711182
733,0.1803550273180008
734,0.16191856563091278
735,0.180465966463089
736,0.19158102571964264
737,0.15625131130218506
738,0.1495738923549652
739,0.1736835241317749
740,0.12530896067619324
741,0.1642221361398697
742,0.23135244846343994
743,0.14570963382720947
744,0.13172055780887604
745,0.13832110166549683
746,0.1473914235830307
747,0.1907503753900528
748,0.13046564161777496
749,0.15102127194404602
750,0.14047589898109436
751,0.20656882226467133
752,0.15975390374660492
753,0.17259268462657928
754,0.1697792112827301
755,0.17066404223442078
756,0.15965688228607178
757,0.17302213609218597
758,0.14533038437366486
759,0.15765687823295593
760,0.2286263108253479
761,0.1674973964691162
762,0.1690327376127243
763,0.14053873717784882
764,0.1836380809545517
765,0.15850742161273956
766,0.14607033133506775
767,0.13964757323265076
768,0.1931673139333725
769,0.12212414294481277
770,0.16553476452827454
771,0.15160943567752838
772,0.17290256917476654
773,0.1451590657234192
774,0.1615179479122162
775,0.17582173645496368
776,0.12765221297740936
777,0.1523468792438507
778,0.21528248488903046
779,0.15159165859222412
780,0.16940058767795563
781,0.16123493015766144
782,0.1855907440185547
783,0.17123012244701385
784,0.20239382982254028
785,0.16621164977550507
786,0.13874569535255432
787,0.13134711980819702
788,0.1499636471271515
789,0.13231755793094635
790,0.16914375126361847
791,0.16786611080169678
792,0.1514476239681244
793,0.15145628154277802
794,0.15700560808181763
795,0.14420758187770844
796,0.14871150255203247
797,0.12034612894058228
798,0.15042713284492493
799,0.14288239181041718
800,0.1641719937324524
801,0.13471929728984833
802,0.13041143119335175
803,0.16060183942317963
804,0.1445614993572235
805,0.16421209275722504
806,0.1369505673646927
807,0.2054855227470398
808,0.11370529234409332
809,0.1693260669708252
810,0.13830837607383728
811,0.16737061738967896
812,0.14771558344364166
813,0.19834588468074799
814,0.14861787855625153
815,0.17278540134429932
816,0.2087623029947281
817,0.1516379863023758
818,0.1141706183552742
819,0.11509788036346436
820,0.1393531709909439
821,0.1274431347846985
822,0.12260561436414719
823,0.11016923189163208
824,0.11638624966144562
825,0.1394103616476059
826,0.1549888402223587
827,0.1489183008670807
828,0.15719600021839142
829,0.12395350635051727
830,0.1264745444059372
831,0.14148163795471191
832,0.13189077377319336
833,0.15360285341739655
834,0.15201467275619507
835,0.16530829668045044
836,0.23306135833263397
837,0.12079408019781113
838,0.1728636622428894
839,0.19311733543872833
840,0.11735248565673828
841,0.12959906458854675
842,0.11933009326457977
843,0.12008655071258545
844,0.10470249503850937
845,0.11936993151903152
846,0.12484721839427948
847,0.12401176244020462
848,0.13329806923866272
849,0.1289793848991394
850,0.1273806095123291
851,0.12979581952095032
852,0.14665627479553223
853,0.14759570360183716
854,0.14883872866630554
855,0.11128658801317215
856,0.1335132122039795
857,0.13281762599945068
858,0.14356161653995514
859,0.14899130165576935
860,0.12453639507293701
861,0.12348029762506485
862,0.13232369720935822
863,0.1704263538122177
864,0.12439916282892227
865,0.13253892958164215
866,0.10720256716012955
867,0.13448753952980042
868,0.1672520935535431
869,0.1426893174648285
870,0.13863180577754974
871,0.1235576719045639
872,0.17632193863391876
873,0.12555213272571564
874,0.21092572808265686
875,0.12152936309576035
876,0.11422587186098099
877,0.12467572838068008
878,0.11729475855827332
879,0.11581742018461227
880,0.14854314923286438
881,0.12425288558006287
882,0.18695616722106934
883,0.1464223861694336
884,0.10874384641647339
885,0.10696759819984436
886,0.14166295528411865
887,0.11328926682472229
888,0.14159919321537018
889,0.15208131074905396
890,0.12268342822790146
891,0.13062138855457306
892,0.10899302363395691
893,0.1190648004412651
894,0.2653011679649353
895,0.12885712087154388
896,0.1383056789636612
897,0.14145922660827637
898,0.11486934870481491
899,0.13405679166316986
900,0.12000209093093872
901,0.11837500333786011
902,0.11089657992124557
903,0.09955782443284988
904,0.14973996579647064
905,0.17866842448711395
906,0.12824884057044983
907,0.11259785294532776
908,0.1321491003036499
909,0.11910950392484665
910,0.10230948030948639
911,0.13164111971855164
912,0.1123310923576355
913,0.14263206720352173
914,0.13825103640556335
915,0.10254840552806854
916,0.177279993891716
917,0.1406278908252716
918,0.10294844210147858
919,0.1145481988787651
920,0.11915009468793869
921,0.11942777782678604
922,0.10850502550601959
923,0.12377264350652695
924,0.1085057482123375
925,0.1661292463541031
926,0.16667766869068146
927,0.12404017895460129
928,0.10976744443178177
929,0.11244460195302963
930,0.1698053777217865
931,0.1175663098692894
932,0.1189836710691452
933,0.11063621193170547
934,0.11233685910701752
935,0.14340892434120178
936,0.12261918187141418
937,0.1080138087272644
938,0.10425110161304474
939,0.11338526010513306
940,0.12726318836212158
941,0.11334701627492905
942,0.10525229573249817
943,0.12744060158729553
944,0.11398424208164215
945,0.10857827216386795
946,0.12630660831928253
947,0.115692138671875
948,0.11418171226978302
949,0.11121196299791336
950,0.10974027961492538
951,0.11228970438241959
952,0.09908989816904068
953,0.09301372617483139
954,0.09725672006607056
955,0.10671371966600418
956,0.1114906296133995
957,0.09811251610517502
958,0.11721976846456528
959,0.12169945240020752
960,0.13718317449092865
961,0.11902780085802078
962,0.11437083035707474
963,0.10470134019851685
964,0.12424793839454651
965,0.10233921557664871
966,0.09694746881723404
967,0.11047026515007019
968,0.10588807612657547
969,0.10084796696901321
970,0.09738476574420929
971,0.09293350577354431
972,0.10978158563375473
973,0.12753623723983765
974,0.11086002737283707
975,0.11328452080488205
976,0.09849048405885696
977,0.09578387439250946
978,0.10227622836828232
979,0.09609593451023102
980,0.09350595623254776
981,0.12477799504995346
982,0.18305884301662445
983,0.11534684896469116
984,0.09770891815423965
985,0.12174715101718903
986,0.09568430483341217
987,0.09514230489730835
988,0.11704547703266144
989,0.08497698605060577
990,0.10894321650266647
991,0.10383313149213791
992,0.10684093087911606
993,0.12893378734588623
994,0.09731706231832504
995,0.09856229275465012
996,0.09634394198656082
997,0.10280449688434601
998,0.09402889758348465
999,0.1156974732875824
1000,0.08820666372776031
1001,0.09639305621385574
1002,0.10066886991262436
1003,0.09069883823394775
1004,0.12034806609153748
1005,0.09209668636322021
1006,0.13885603845119476
1007,0.09250849485397339
1008,0.1066696047782898
1009,0.10356206446886063
1010,0.10364598780870438
1011,0.0957295373082161
1012,0.10068336129188538
1013,0.09075170755386353
1014,0.10907217860221863
1015,0.08984138816595078
1016,0.08914382010698318
1017,0.10875809192657471
1018,0.10554125159978867
1019,0.10809368640184402
1020,0.09982064366340637
1021,0.10945367813110352
1022,0.11070070415735245
1023,0.08836545050144196
1024,0.13773077726364136
1025,0.09972349554300308
1026,0.1075228676199913
1027,0.11215938627719879
1028,0.10677731037139893
1029,0.1095266118645668
1030,0.12365251779556274
1031,0.12002480030059814
1032,0.10220940411090851
1033,0.11249088495969772
1034,0.12000422924757004
1035,0.09150411933660507
1036,0.1042751893401146
1037,0.09180943667888641
1038,0.09951067715883255
1039,0.10351798683404922
1040,0.12181123346090317
1041,0.08501195907592773
1042,0.08974139392375946
1043,0.10414919257164001
1044,0.09423688799142838
1045,0.089541494846344
1046,0.1370343267917633
1047,0.09695006161928177
1048,0.09793415665626526
1049,0.13495409488677979
1050,0.1002553254365921
1051,0.13006216287612915
1052,0.11094430088996887
1053,0.08779503405094147
1054,0.09460233896970749
1055,0.1011272668838501
1056,0.1639578640460968
1057,0.11183147132396698
1058,0.10289531201124191
1059,0.1213822066783905
1060,0.10183139890432358
1061,0.09253425896167755
1062,0.09150931984186172
1063,0.0936589241027832
1064,0.10100392252206802
1065,0.08646083623170853
1066,0.09567821025848389
1067,0.09327183663845062
1068,0.09435094147920609
1069,0.08388102799654007
1070,0.09920483827590942
1071,0.08815497159957886
1072,0.0874016061425209
1073,0.122845359146595
1074,0.09268095344305038
1075,0.10059233009815216
1076,0.10914655774831772
1077,0.08353634178638458
1078,0.10254515707492828
1079,0.09523532539606094
1080,0.0915277823805809
1081,0.1501985639333725
1082,0.09437207132577896
1083,0.09769054502248764
1084,0.0865446999669075
1085,0.12048692256212234
1086,0.10581117868423462
1087,0.11298724263906479
1088,0.10587839037179947
1089,0.09602906554937363
1090,0.08640184998512268
1091,0.09533742070198059
1092,0.08328507095575333
1093,0.09617054462432861
1094,0.08752063661813736
1095,0.10726498812437057
1096,0.1025923490524292
1097,0.09663983434438705
1098,0.08150636404752731
1099,0.09414667636156082
1100,0.08868081122636795
1101,0.09377937763929367
1102,0.09692715853452682
1103,0.10290209203958511
1104,0.09159941226243973
1105,0.09154529869556427
1106,0.10407555103302002
1107,0.10354797542095184
1108,0.08342785388231277
1109,0.10313152521848679
1110,0.0827527791261673
1111,0.09827664494514465
1112,0.0957060158252716
1113,0.11342303454875946
1114,0.08239006251096725
1115,0.09459313750267029
1116,0.09298919886350632
1117,0.10221424698829651
1118,0.09629509598016739
1119,0.08607786893844604
1120,0.1062810868024826
1121,0.08787468820810318
1122,0.0997047945857048
1123,0.09976063668727875
1124,0.08554171770811081
1125,0.10244834423065186
1126,0.09554862231016159
1127,0.09476533532142639
1128,0.0873684287071228
1129,0.09087152034044266
1130,0.10327427834272385
1131,0.09429499506950378
1132,0.08822285383939743
1133,0.09483807533979416
1134,0.07788070291280746
1135,0.11374101787805557
1136,0.09202101081609726
1137,0.0862523689866066
1138,0.09176725894212723
1139,0.08241160959005356
1140,0.08716879785060883
1141,0.08894350379705429
1142,0.10261733829975128
1143,0.09193626791238785
1144,0.08577665686607361
1145,0.07998999208211899
1146,0.08804779499769211
1147,0.10002429783344269
1148,0.08850597590208054
1149,0.09348024427890778
1150,0.10495468974113464
1151,0.08862678706645966
1152,0.08433707058429718
1153,0.07539508491754532
1154,0.07930880039930344
1155,0.0760999247431755
1156,0.09453108161687851
1157,0.0828937217593193
1158,0.081988625228405
1159,0.07429026067256927
1160,0.09823580831289291
1161,0.08010119944810867
1162,0.0975751280784607
1163,0.0888284370303154
1164,0.07858828455209732
1165,0.0777035728096962
1166,0.07937730103731155
1167,0.08242032676935196
1168,0.08381833881139755
1169,0.08189450204372406
1170,0.08927398175001144
1171,0.11341307312250137
1172,0.08162063360214233
1173,0.06906837224960327
1174,0.08598552644252777
1175,0.0976109504699707
1176,0.09154969453811646
1177,0.0846627876162529
1178,0.0964110940694809
1179,0.08932144939899445
1180,0.10055409371852875
1181,0.11183357238769531
1182,0.08156538754701614
1183,0.0986960381269455
1184,0.08534421026706696
1185,0.09266210347414017
1186,0.07680756598711014
1187,0.07559943944215775
1188,0.08917388319969177
1189,0.12086856365203857
1190,0.08525696396827698
1191,0.10389541834592819
1192,0.09043678641319275
1193,0.10877007991075516
1194,0.09872720390558243
1195,0.09418109804391861
1196,0.09375288337469101
1197,0.08124931156635284
1198,0.08562637865543365
1199,0.07620871812105179
1200,0.08780065923929214
1201,0.15753377974033356
1202,0.07709299772977829
1203,0.0843389630317688
1204,0.08656912297010422
1205,0.09405703097581863
1206,0.08382308483123779
1207,0.07538219541311264
1208,0.07973991334438324
1209,0.10468751192092896
1210,0.09324552863836288
1211,0.0911867544054985
1212,0.08273304998874664
1213,0.08789101243019104
1214,0.0932026281952858
1215,0.07753422111272812
1216,0.08828569948673248
1217,0.09931383281946182
1218,0.11689941585063934
1219,0.09223105758428574
1220,0.08652001619338989
1221,0.10201773047447205
1222,0.08204326033592224
1223,0.08541864156723022
1224,0.08952277898788452
1225,0.07372672855854034
1226,0.10145434737205505
1227,0.08530081808567047
1228,0.07960925996303558
1229,0.07316949218511581
1230,0.09783375263214111
1231,0.09814387559890747
1232,0.08047444373369217
1233,0.0815250501036644
1234,0.09279994666576385
1235,0.08829071372747421
1236,0.07896088808774948
1237,0.07015471905469894
1238,0.08513787388801575
1239,0.08032450079917908
1240,0.08536606281995773
1241,0.11953242868185043
1242,0.09017670899629593
1243,0.07627472281455994
1244,0.10312897711992264
1245,0.09352517873048782
1246,0.0941709578037262
1247,0.10136063396930695
1248,0.07888894528150558
1249,0.06591074168682098
1250,0.08027555793523788
1251,0.08122376352548599
1252,0.08463824540376663
1253,0.08118681609630585
1254,0.08294954150915146
1255,0.07982577383518219
1256,0.08181622624397278
1257,0.08070604503154755
1258,0.08012177795171738
1259,0.09291763603687286
1260,0.08326266705989838
1261,0.07372396439313889
1262,0.07975535839796066
1263,0.0749526247382164
1264,0.06789392977952957
